id,user_id,anime_id,status,favorite,progress,updated_at
2731,94eb7fc2-fc5a-4e1e-a8bb-737a1af797cb,101291,temp_watching,false,"{""anime"":{""id"":""101291"",""idMal"":null,""title"":{""native"":"""",""romaji"":"""",""english"":""""},""format"":"""",""status"":"""",""episodes"":0,""coverImage"":{""color"":"""",""large"":"""",""extraLarge"":""""},""averageScore"":0},""episode"":6,""timestamp"":1783763049867}",2026-07-18 17:22:37.109+00
2586,b3d2f597-3c07-486a-abdb-ab9f4b93e933,182205,temp_watching,false,"{""anime"":{""id"":""182205""},""episode"":1,""timestamp"":1783739390594}",2026-07-11 03:20:07.933+00
2587,b10cb4ba-eca6-4884-8d95-1fe6802a40c6,188525,temp_watching,false,"{""anime"":{""id"":""188525""},""episode"":1,""timestamp"":1783740022790}",2026-07-11 03:20:35.554+00
41147,c77f6412-75bf-4169-a895-8034b2e117fc,180745,temp_watching,false,"{""anime"":{""id"":""180745"",""idMal"":null,""title"":{""native"":"""",""romaji"":"""",""english"":""""},""format"":"""",""status"":"""",""episodes"":0,""coverImage"":{""color"":"""",""large"":"""",""extraLarge"":""""},""averageScore"":0},""episode"":12,""timestamp"":1784480780781}",2026-07-19 17:06:24.194+00
8939,29b8cfe2-16ec-408c-b3fb-5e62a3ac9a02,178789,plan_to_watch,false,"{""anime"":{""id"":178789,""idMal"":59193,""title"":{""native"":"""",""romaji"":""Mushoku Tensei III: Isekai Ittara Honki Dasu"",""english"":""Mushoku Tensei: Jobless Reincarnation Season 3""},""format"":""TV"",""status"":"""",""episodes"":0,""coverImage"":{""color"":""#28bbe4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178789-hNXjKFzUq7mk.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx178789-hNXjKFzUq7mk.jpg""},""averageScore"":86},""episode"":4,""timestamp"":1784517993081}",2026-07-20 03:26:46.436+00
4533,df88e1aa-a9af-40ff-a7f4-40dfdb555cd6,187260,plan_to_watch,false,"{""anime"":{""id"":187260,""idMal"":61126,""title"":{""native"":""きみが死ぬまで恋をしたい"",""romaji"":""Kimi ga Shinu made Koi wo Shitai"",""english"":""I Want to Love You Till Your Dying Day""},""format"":""TV"",""genres"":[""Drama"",""Fantasy"",""Romance""],""status"":""RELEASING"",""endDate"":{""day"":29,""year"":2026,""month"":9},""studios"":{""nodes"":[{""name"":""ROLL2""}]},""duration"":24,""episodes"":13,""startDate"":{""day"":7,""year"":2026,""month"":7},""characters"":{""edges"":[{""node"":{""id"":198884,""name"":{""full"":""Mimi Kagari""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b198884-C9BQITbcTuOB.jpg""}},""voiceActors"":[{""name"":{""full"":""Rina Hidaka""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n100250-L8WsoaLevibT.jpg""}}]},{""node"":{""id"":198883,""name"":{""full"":""Sheena Totsuki""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b198883-9v2lC5cO8D5n.jpg""}},""voiceActors"":[{""name"":{""full"":""Rie Takahashi""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n119331-5dPuMCxu4RWf.jpg""}}]},{""node"":{""id"":402132,""name"":{""full"":""Heather""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b402132-tufuCZ8OaBwC.jpg""}},""voiceActors"":[]},{""node"":{""id"":229291,""name"":{""full"":""Ali Maud""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b229291-czcItfRrqL7M.jpg""}},""voiceActors"":[{""name"":{""full"":""Yui Ishikawa""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n100142-k6RP0HzXffUG.png""}}]},{""node"":{""id"":229290,""name"":{""full"":""Seiran Lizzy""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b229290-7HnPaplNMtHu.jpg""}},""voiceActors"":[{""name"":{""full"":""Asami Seto""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n106787-ojpoY7XEGYgc.jpg""}}]},{""node"":{""id"":400731,""name"":{""full"":""Omi""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b400731-MUtOxyOAaMyx.png""}},""voiceActors"":[{""name"":{""full"":""Ai Kayano""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n105765-DDK94me8axVv.png""}}]},{""node"":{""id"":400732,""name"":{""full"":""Fran""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b400732-if3DjZHp1H4y.png""}},""voiceActors"":[{""name"":{""full"":""Yumi Uchiyama""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n106784-reDoHBLWxi7J.jpg""}}]},{""node"":{""id"":402135,""name"":{""full"":""Rouba Sensei""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/default.jpg""}},""voiceActors"":[{""name"":{""full"":""Hitomi Shogawa""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n162831-6yVHuuecChhl.png""}}]},{""node"":{""id"":380872,""name"":{""full"":""Esta Nino""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b380872-u6IqBlnbKrdI.png""}},""voiceActors"":[]},{""node"":{""id"":402133,""name"":{""full"":""Laura Mel""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b402133-dRwjmDD6eMh3.png""}},""voiceActors"":[{""name"":{""full"":""Sora Amamiya""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n116517-NQh6ewlCwzBN.jpg""}}]}]},""coverImage"":{""color"":""#e4ae35"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187260-WW5RBa5NINRP.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx187260-WW5RBa5NINRP.jpg""},""popularity"":36382,""bannerImage"":""https://s4.anilist.co/file/anilistcdn/media/anime/banner/187260-HMkLPy3ZvzW1.jpg"",""description"":""At the mysterious orphanage where Sheena lives, death is nothing new to its residents—girls who no longer have families of their own, who are raised as weapons of war, taught to kill and take the lives of others without batting an eye. Everyone, that is, except Sheena, who wishes for nothing more than the growing conflict around her to end. On the night of her roommate's death, Sheena meets a strange girl covered in blood, who smiles despite the turmoil surrounding them. The next day, the girl appears as a new student in Sheena's class and introduces herself as Mimi. Initially thought to be a school myth, there are now whispers in the orphanage's halls that Mimi is their secret weapon—an immortal who cannot die. When Mimi is later assigned as Sheena's new roommate, Sheena's world grows even more complicated when she begins living with someone who loves and welcomes death, when all Sheena wants to do is stop it…\n<br><br>\n(Source: Kodansha USA)"",""averageScore"":75,""recommendations"":{""nodes"":[{""mediaRecommendation"":{""id"":183385,""title"":{""romaji"":""Watashi wo Tabetai, Hitodenashi"",""english"":""This Monster Wants to Eat Me""},""format"":""TV"",""status"":""FINISHED"",""episodes"":13,""coverImage"":{""color"":null,""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183385-f1TgnttLckBT.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx183385-f1TgnttLckBT.jpg""},""averageScore"":74}},{""mediaRecommendation"":{""id"":9756,""title"":{""romaji"":""Mahou Shoujo Madoka☆Magica"",""english"":""Puella Magi Madoka Magica""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#f1c95d"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx9756-QnUGwlwwnsuN.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx9756-QnUGwlwwnsuN.jpg""},""averageScore"":83}},{""mediaRecommendation"":{""id"":153629,""title"":{""romaji"":""Tensei Oujo to Tensai Reijou no Mahou Kakumei"",""english"":""The Magical Revolution of the Reincarnated Princess and the Genius Young Lady""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#35bbe4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx153629-LNRlLFrbDTi8.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx153629-LNRlLFrbDTi8.jpg""},""averageScore"":75}},{""mediaRecommendation"":{""id"":147105,""title"":{""romaji"":""Tongari Boushi no Atelier"",""english"":""Witch Hat Atelier""},""format"":""ONA"",""status"":""FINISHED"",""episodes"":13,""coverImage"":{""color"":""#0d8693"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx147105-rwOX8qyUy8gV.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx147105-rwOX8qyUy8gV.jpg""},""averageScore"":85}},{""mediaRecommendation"":{""id"":143270,""title"":{""romaji"":""Lycoris Recoil"",""english"":""Lycoris Recoil""},""format"":""TV"",""status"":""FINISHED"",""episodes"":13,""coverImage"":{""color"":""#e45078"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx143270-rfkyiYXhek5w.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx143270-rfkyiYXhek5w.jpg""},""averageScore"":81}},{""mediaRecommendation"":{""id"":201903,""title"":{""romaji"":""Chou Kaguya-hime!"",""english"":""Cosmic Princess Kaguya!""},""format"":""ONA"",""status"":""FINISHED"",""episodes"":1,""coverImage"":{""color"":""#e46b35"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx201903-v43gxQKw8Tc8.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx201903-v43gxQKw8Tc8.jpg""},""averageScore"":84}},{""mediaRecommendation"":{""id"":21860,""title"":{""romaji"":""Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?"",""english"":""WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#f1ae5d"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21860-lSIbYJtEbAXu.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21860-lSIbYJtEbAXu.jpg""},""averageScore"":75}},{""mediaRecommendation"":{""id"":112479,""title"":{""romaji"":""Assault Lily: BOUQUET"",""english"":""Assault Lily BOUQUET""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e49343"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx112479-5EiZWhEK8l0x.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx112479-5EiZWhEK8l0x.png""},""averageScore"":62}}]},""nextAiringEpisode"":{""episode"":2,""airingAt"":1784032200}},""episode"":null,""timestamp"":null}",2026-07-11 14:27:20.849+00
45921,fb072a6f-2704-47e2-a17b-89b11c323ca4,198709,completed,true,"{""anime"":{""id"":198709,""idMal"":62476,""title"":{""native"":""手札が多めのビクトリア"",""romaji"":""Tefuda ga Oome no Victoria"",""english"":""Victoria of Many Faces""},""format"":""TV"",""status"":""RELEASING"",""episodes"":0,""coverImage"":{""color"":""#5da1e4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198709-3PFLvU6eqPvf.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx198709-3PFLvU6eqPvf.jpg""},""averageScore"":0},""episode"":1,""timestamp"":1783519700534}",2026-07-20 05:53:22.132+00
4558,f3a2e805-96ac-48bb-87db-2e16091c626a,182205,temp_watching,false,"{""anime"":{""id"":""182205"",""idMal"":null,""title"":{""native"":"""",""romaji"":"""",""english"":""""},""format"":"""",""status"":"""",""episodes"":0,""coverImage"":{""color"":"""",""large"":"""",""extraLarge"":""""},""averageScore"":0},""episode"":2,""timestamp"":1783780798929}",2026-07-21 06:19:40.844+00
2536,bb68641b-f3d0-4070-9bc3-2c531c5ea022,159309,watching,false,"{""anime"":{""id"":159309,""idMal"":54000,""title"":{""romaji"":""Otomege Sekai wa Mob ni Kibishii Sekai desu 2"",""english"":""Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs Season 2""},""format"":""TV"",""isAdult"":false,""coverImage"":{""color"":""#e4c986"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx159309-wRfh9O1odrDJ.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx159309-wRfh9O1odrDJ.jpg""},""averageScore"":null},""episode"":null,""timestamp"":null}",2026-07-15 18:24:08.068+00
4534,df88e1aa-a9af-40ff-a7f4-40dfdb555cd6,199588,plan_to_watch,false,"{""anime"":{""id"":199588,""idMal"":62604,""title"":{""native"":""オタクに優しいギャルはいない!?"",""romaji"":""Otaku ni Yasashii Gal wa Inai!?"",""english"":""Gals Can't Be Kind to Otaku!?""},""format"":""TV"",""genres"":[""Comedy"",""Romance""],""status"":""FINISHED"",""endDate"":{""day"":24,""year"":2026,""month"":6},""studios"":{""nodes"":[{""name"":""TMS Entertainment""}]},""duration"":23,""episodes"":12,""startDate"":{""day"":8,""year"":2026,""month"":4},""characters"":{""edges"":[{""node"":{""id"":322478,""name"":{""full"":""Takuya Seo""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b322478-c3YUrKrrsRe5.png""}},""voiceActors"":[{""name"":{""full"":""Shou Komura""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n297355-ejzx9Ksyis1z.jpg""}}]},{""node"":{""id"":322472,""name"":{""full"":""Kotoko Ijichi""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b322472-D3TwX3VDjFR5.png""}},""voiceActors"":[{""name"":{""full"":""Yuu Serizawa""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n116515-oJ1kcaqDgYg0.jpg""}}]},{""node"":{""id"":322471,""name"":{""full"":""Kei Amane""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b322471-dNq0qMuEWTly.png""}},""voiceActors"":[{""name"":{""full"":""Konomi Inagaki""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n271036-0ek5c2MkANNg.png""}}]},{""node"":{""id"":392457,""name"":{""full"":""Hibiki Ijichi""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/default.jpg""}},""voiceActors"":[{""name"":{""full"":""Emiri Katou""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n95052-mvDPeBcLCWmX.jpg""}}]},{""node"":{""id"":392458,""name"":{""full"":""Sayu Amamiya""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/b392458-BNRld0fxq791.png""}},""voiceActors"":[{""name"":{""full"":""Konomi Kohara""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n121961-TaMewK1taQm6.png""}}]},{""node"":{""id"":392459,""name"":{""full"":""Kakeru Ijichi""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/default.jpg""}},""voiceActors"":[{""name"":{""full"":""Atsumi Tanezaki""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n112215-kfABGD8W2YSJ.jpg""}}]},{""node"":{""id"":392460,""name"":{""full"":""Genichirou Ijichi""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/character/large/default.jpg""}},""voiceActors"":[{""name"":{""full"":""Jun  Kasama""},""image"":{""large"":""https://s4.anilist.co/file/anilistcdn/staff/large/n135537-7hwinfzzaRsG.png""}}]}]},""coverImage"":{""color"":""#e4c9a1"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199588-M2vtWicvqNbU.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx199588-M2vtWicvqNbU.jpg""},""popularity"":61746,""bannerImage"":""https://s4.anilist.co/file/anilistcdn/media/anime/banner/199588-I4HoR4YjnpqD.jpg"",""description"":""Meet Takuya Seo, an otaku who sits behind the popular gals in class, Ijichi and Amane. Since they're people from different \""castes,\"" you wouldn't expect them to have much in common. But when their worlds collide over a borrowed eraser, Takuya slips up about his favorite anime, and Amane...is rather quick to correct him. She says she's not a fan, but her familiarity with the series suggests otherwise. Could she be...a fellow geek?!\n<br><br>\n(Source: Yen Press)"",""averageScore"":76,""recommendations"":{""nodes"":[{""mediaRecommendation"":{""id"":169580,""title"":{""romaji"":""Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta"",""english"":""I Made Friends with the Second Prettiest Girl in My Class""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#f1bb50"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx169580-nXxpmqu6UVux.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx169580-nXxpmqu6UVux.jpg""},""averageScore"":80}},{""mediaRecommendation"":{""id"":132405,""title"":{""romaji"":""Sono Bisque Doll wa Koi wo Suru"",""english"":""My Dress-Up Darling""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e46b5d"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx132405-qP7FQYGmNI3d.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx132405-qP7FQYGmNI3d.jpg""},""averageScore"":80}},{""mediaRecommendation"":{""id"":155963,""title"":{""romaji"":""Dosanko Gal wa Namara Menkoi"",""english"":""Hokkaido Gals Are Super Adorable!""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#d6ae6b"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx155963-kOnLUDAEamUe.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx155963-kOnLUDAEamUe.jpg""},""averageScore"":70}},{""mediaRecommendation"":{""id"":184951,""title"":{""romaji"":""Seihantai na Kimi to Boku"",""english"":""You and I Are Polar Opposites""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e4a135"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184951-s8Lg2muPBhdX.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx184951-s8Lg2muPBhdX.jpg""},""averageScore"":83}},{""mediaRecommendation"":{""id"":158559,""title"":{""romaji"":""2.5 Jigen no Ririsa"",""english"":""2.5 Dimensional Seduction""},""format"":""TV"",""status"":""FINISHED"",""episodes"":24,""coverImage"":{""color"":""#e4a150"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx158559-yCnnnedsSCie.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx158559-yCnnnedsSCie.jpg""},""averageScore"":72}},{""mediaRecommendation"":{""id"":141949,""title"":{""romaji"":""Fuufu Ijou, Koibito Miman."",""english"":""More than a Married Couple, but Not Lovers.""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#d6e45d"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx141949-tViCIRHPZAyG.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx141949-tViCIRHPZAyG.jpg""},""averageScore"":76}},{""mediaRecommendation"":{""id"":97863,""title"":{""romaji"":""Hajimete no Gal"",""english"":""My First Girlfriend is a Gal""},""format"":""TV"",""status"":""FINISHED"",""episodes"":10,""coverImage"":{""color"":""#43aef1"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx97863-79AXrUZ7VQa5.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx97863-79AXrUZ7VQa5.jpg""},""averageScore"":59}},{""mediaRecommendation"":{""id"":189987,""title"":{""romaji"":""Ponkotsu Fuuki Iin to Skirt take ga Futekisetsu na JK no Hanashi"",""english"":""The Klutzy Class Monitor and the Girl with the Short Skirt""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e4c950"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx189987-CkTDPfD7vu2Y.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx189987-CkTDPfD7vu2Y.jpg""},""averageScore"":76}}]},""nextAiringEpisode"":null},""episode"":null,""timestamp"":null}",2026-07-11 14:27:20.849+00
